LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Track_120,120,120,39,0,0,0,0,0,38.0,45.0,83.0,0.3182739538190007,106.29070744548088,82.23258421045355,0.0,0.08654179323541032,0.2822552138606035,0.009127368995059596,0.06686720606249773,0.05651931617522619,54.95883315648788,3.2885881429455917,0.7701108895827098,0.09678133593643697,0.008375630363657913,0.09678133593643695,1.5383464715377455
Track_121,121,121,9,1,0,0,0,1,9.0,45.0,54.0,0.25164812297845124,19.437388227912365,87.80010927880711,0.0,0.08234816152743642,0.1297487001297156,0.06180218862520598,0.08439284615063851,0.02131878779765536,43.397235022650825,0.7347322511583597,0.25164812297845124,0.3425031670812182,0.02796090255316125,0.3395449520004809,1.5799988271514753
Track_123,123,123,14,3,0,0,0,3,18.0,44.0,62.0,0.4606505679208609,173.60168421183576,8.285682983620433,0.0,0.08614362702789596,0.16293924847174754,0.03896042765856689,0.07911631748255396,0.043176862629762884,34.27818489074707,1.3259832519426256,0.5000399482330099,0.3474030062189601,0.025591698217825604,0.2970817354781013,1.5277984520310242
Track_124,124,124,36,2,0,0,0,3,39.0,46.0,85.0,0.8349551645918848,84.05362958250959,111.59027027818121,0.0,0.06697154277528854,0.31924265934847695,0.008234011322503417,0.05990733046264823,0.05665053799122052,42.44247145122952,2.417256167944836,0.8810408321396627,0.3454144313143973,0.021409106784407304,0.31967468416013456,1.7400944339898055
Track_127,127,127,27,5,0,0,0,3,33.0,47.0,80.0,0.860993780512212,29.503215927034084,157.4063344505187,0.0,0.08899030326585111,0.2243147800394511,0.01748879129074853,0.09308357835318616,0.05231130202094314,42.33970656218352,2.9151312155919684,0.860993780512212,0.29535335353244885,0.026090720621582183,0.29318610752048263,1.4683188450770377
Track_128,128,128,16,1,0,0,0,2,17.0,47.0,64.0,0.40864211382854176,67.62331193579661,25.32607124484691,0.0,0.06749195478863051,0.24184888608931188,0.011142930533688127,0.05148861397494296,0.0561942876647687,35.30369973182678,1.0911988424818708,0.40864211382854176,0.3744891379275184,0.024037771401678926,0.35615758169932654,1.5081849637118452
Track_129,129,129,16,3,0,0,0,2,20.0,49.0,69.0,0.3294187092627964,111.84884408126446,17.047421136100617,0.0,0.07974401388987856,0.15370799619722952,0.029446047360301274,0.07676365156101164,0.03403088711309345,35.37001085281372,1.4656002572390914,0.3294187092627964,0.22476709296118563,0.01647093546313982,0.20654760977902542,1.7793380470804432
Track_130,130,130,14,0,0,0,0,0,13.0,48.0,61.0,0.4731316804603217,174.19280390885532,41.87041038641919,0.0,0.08123615371577855,0.2082387674723912,0.04334784528738695,0.06378519456340939,0.04454490260187669,37.35704272133963,1.0560699983051212,0.4731316804603217,0.44801166704825174,0.03639474465079398,0.44801166704825174,1.275129143535439
Track_131,131,131,13,1,0,0,0,1,13.0,49.0,62.0,0.11149476606971956,42.9658255844232,55.41051062687257,0.0,0.15746379793346194,0.6031320836587711,0.03467544023048845,0.11058441634553151,0.1559257456242843,36.86978486868051,2.06699166440255,0.5116957849573787,0.053940597821397776,0.008576520466901504,0.05446661759375071,2.045592870165051
Track_132,132,132,39,0,0,0,0,0,38.0,48.0,86.0,2.0635869854953337,52.69751922751106,81.22462009095197,0.0,0.12291991559166122,0.6943635631755857,0.014417654928695378,0.11216354163752383,0.11597681829342672,49.91771433903621,4.670956792483126,2.0635869854953337,0.44179106704995036,0.05430492067092983,0.44179106704995025,1.5649617288940822
Track_133,133,133,9,1,0,0,0,2,10.0,49.0,59.0,0.19372254412605533,116.24986323860364,113.39023868505573,0.0,0.06618641585893108,0.13360478554339758,0.023880819493506084,0.056298274488686975,0.0357781570563868,43.10226207309299,0.6347913091164487,0.21407704129929536,0.30517516756127816,0.01937225441260553,0.2926923019052024,2.058985189471903
Track_135,135,135,9,0,0,0,0,0,8.0,48.0,56.0,0.9406880130074321,63.521239809777136,118.93532085622752,0.0,0.2301424112616573,0.6756089420158681,0.015789356234063804,0.18119090146662448,0.21463045077599735,52.679414961073135,1.8411392900932584,0.9406880130074321,0.5109271297772282,0.11758600162592901,0.5109271297772282,2.0334454346670148
Track_136,136,136,25,1,0,0,0,2,26.0,48.0,74.0,1.003756988836383,157.33486647290408,148.79998811108774,0.0,0.07775128682255314,0.22107824272991042,0.013576822972293763,0.05955230567792945,0.05294256928321912,40.454229583740236,2.012897747414559,1.003756988836383,0.4986626817609817,0.03860603803216858,0.4965324640899733,1.7837600652666117
Track_138,138,138,19,1,0,0,0,3,21.0,51.0,72.0,0.8292301181708205,42.48170191047137,28.609591519300633,0.0,0.07752799291363488,0.2729869886720344,0.011415920158588774,0.052170198863065884,0.06739814381297894,45.466976266158255,1.4297516329211941,0.8292301181708205,0.5799819346781095,0.03948714848432479,0.5093276247756463,1.5822451174363388
Track_140,140,140,9,0,0,0,0,0,8.0,50.0,58.0,0.5490642194183494,165.27487479928047,51.610752594469844,0.0,0.12250846223571411,0.2433637855467692,0.04452727932995696,0.117331869219863,0.057785613835055864,46.83453920152452,0.9800676978857128,0.5490642194183494,0.5602309111940312,0.06863302742729367,0.5602309111940311,1.2909833147239422
Track_141,141,141,15,1,0,0,0,2,16.0,51.0,67.0,0.3414831504125502,83.74793983353786,54.11378508518947,0.0,0.060872005525234946,0.15836735248236103,0.011246901307085298,0.054813772066641696,0.04159813029067753,44.19173927307129,0.8747018799674598,0.3414831504125502,0.39039947007459713,0.021342696900784386,0.35061596404831136,1.4931958349568648
Track_142,142,142,37,2,0,0,0,2,39.0,51.0,90.0,1.1723852149988099,186.13876087885825,99.44996451524943,0.0,0.0784258974346168,0.19628805643077124,0.0012150161425446282,0.0635950438054883,0.050488285725823076,36.858574893023516,3.101818674696325,1.3453818723693767,0.37796703739092324,0.030061159358943844,0.38330653957776706,1.8007937475548905
Track_143,143,143,14,1,0,0,0,1,14.0,50.0,64.0,0.41270299828727275,0.0,109.26311879655806,0.0,0.059524470906818186,0.20635149914363637,0.0,0.051587874785909094,0.06608536918556503,50.82494762965611,0.8254059965745455,0.41270299828727275,0.5,0.029478785591948053,0.49523809523809526,0.39269908169872414
Track_144,144,144,37,2,0,0,0,1,38.0,52.0,90.0,1.2988405407924615,106.1608036004717,95.06394054248274,0.0,0.07600247153975583,0.19951543962474239,0.009675246800308072,0.07815635947899775,0.05193120096165047,50.09593726493217,2.7782359402433032,1.2988405407924615,0.4675054850376444,0.03418001423138056,0.44972240427078053,1.6586698861426596
Track_145,145,145,29,1,0,0,0,1,29.0,52.0,81.0,1.1741087375844403,82.04333974559846,153.1544156775924,0.0,0.10197693671180656,0.3186642678832348,0.013244729879494906,0.07659716077214274,0.06918795773851705,46.78551522616682,2.8802241481563198,1.1741087375844403,0.4076449183081835,0.04048650819256691,0.397016320533185,1.7248953459001686
Track_147,147,147,19,0,0,0,0,0,18.0,53.0,71.0,0.6803380698313182,68.88926459835741,115.52255910683202,0.0,0.10808950519909515,0.44007087053281835,0.00879606278420944,0.08259757911010772,0.10315427941082278,41.127810428017064,1.945611093583713,0.6803380698313182,0.34967834634318995,0.037796559435073235,0.34967834634319006,1.938695409460594
Track_148,148,148,28,0,0,0,0,0,27.0,55.0,82.0,0.7575135604959398,43.724850582523594,22.323285899970944,0.0,0.09575084405493979,0.25126346276858064,0.018831730826029732,0.08043634409705701,0.0519215583050679,41.329095295497346,2.5852727894833745,0.7575135604959398,0.29301107549556377,0.02805605779614592,0.2930110754955638,2.113238728117919
Track_149,149,149,13,0,0,0,0,0,12.0,59.0,71.0,0.1656613004855795,179.8629111233883,33.5278480450279,0.0,0.05660894868872563,0.1034686572133706,0.006076745184122159,0.06491468980310156,0.033244216199198685,43.37178068894606,0.6793073842647077,0.1656613004855795,0.243867951862313,0.013805108373798293,0.24386795186231305,2.071975760000702
Track_150,150,150,19,1,0,0,0,1,19.0,54.0,73.0,0.4997097013648668,59.890197158229846,48.31793622595125,0.0,0.07517298634363506,0.15408915814391905,0.009404363205049839,0.07289171211040127,0.0410009258106385,38.83713571648849,1.491237506607319,0.5376973761903509,0.33509732631507183,0.026300510598150886,0.3498665129242636,1.749661156943573
Track_151,151,151,8,1,0,0,0,3,10.0,54.0,64.0,0.5370269575372669,128.23655612278245,49.85141577382189,0.0,0.05529535431528239,0.09071357128491826,0.017473390841797744,0.05176743294244263,0.02545071114629428,37.42756700515747,0.6592081940617316,0.5370269575372669,0.8146545543197192,0.053702695753726694,0.9711972446640871,1.3464851969405014
Track_152,152,152,9,1,0,0,0,2,10.0,59.0,69.0,0.08315599537169364,123.59211646356023,102.45020680306018,0.0,0.07838295223978467,0.13959402281139754,0.017222539001268074,0.09713529850824015,0.039103952647907086,41.431074142456055,0.6615086959208135,0.2687333248055257,0.12570657934578067,0.008315599537169364,0.106089389332144,1.7623276774376126
Track_153,153,153,25,0,0,0,0,0,24.0,58.0,82.0,0.5880236269945879,63.41297799017024,118.94346855860293,0.0,0.11672074311550482,0.2551904447196561,0.025452821904285935,0.104552664435439,0.05842463765220527,48.21382827758789,2.801297834772116,0.6946386363249965,0.20991114179132733,0.02450098445810783,0.20991114179132736,1.5597203262772334
Track_154,154,154,23,0,0,0,0,0,22.0,54.0,76.0,0.6359517414013988,137.8234385407063,123.90099026502084,0.0,0.08039302430933247,0.24871388848400391,0.020301325233507153,0.06234005077950128,0.059118817063571805,41.28377665644107,1.7686465348053142,0.6359517414013988,0.35956972118875175,0.028906897336427217,0.35956972118875175,2.052795877400772
Track_163,163,163,13,0,0,0,0,0,12.0,60.0,72.0,0.29524711394345443,195.04746270161948,150.39495483663612,0.0,0.07829948009391355,0.1465128083017528,0.030541077873814135,0.08404114530782666,0.037485932266189445,48.315055260291466,0.9395937611269627,0.3548432758235275,0.3142284742177626,0.024603926161954535,0.3142284742177627,1.7650005516730654
Track_164,164,164,32,0,0,0,0,0,31.0,60.0,91.0,0.7181258070457013,113.73264469927425,164.30024148589519,0.0,0.11040420709361895,0.4932049557795827,0.006642136982724408,0.08070070582468883,0.09567640662819947,47.2137536406517,3.4225304199021878,0.9477883259390867,0.20982306040868573,0.02316534861437746,0.20982306040868576,1.873365153281997
Track_165,165,165,20,0,0,0,0,0,19.0,60.0,79.0,0.497994162321394,81.0988372498279,39.215509894821245,0.0,0.08970724463628627,0.37896630371753853,0.0143282718500911,0.07351789547852274,0.07896936354367087,44.909354782104494,1.7044376480894385,0.5586078462876176,0.29217505426473794,0.026210219069547052,0.29217505426473783,1.615145447731458
Track_166,166,166,41,0,0,0,0,0,40.0,60.0,100.0,1.9006836099828297,98.73844943717437,69.05115676760272,0.0,0.08754191452206797,0.32757790574561146,0.026757671736694275,0.0630896600869069,0.06928320996336639,62.05346447084008,3.501676580882719,1.9006836099828297,0.5427924498680277,0.047517090249570744,0.5427924498680277,1.5676816914511027
Track_167,167,167,13,1,0,0,0,1,13.0,60.0,73.0,0.4836943410663835,117.95032543812391,71.84963554573356,0.0,0.07464813260126452,0.2106417289518131,0.01624880086421788,0.0622775850931283,0.057797600097713,37.17420108501728,0.9120263920793922,0.4836943410663835,0.5303512543793555,0.03720725700510642,0.4984352013713487,1.3335054335041434
Track_168,168,168,19,0,0,0,0,0,18.0,60.0,78.0,0.4580992056150699,124.96047274404982,102.53685392965274,0.0,0.08220676908460008,0.49311992097485124,0.019541964380724326,0.06380928560486242,0.10473744095634872,47.06488298114977,1.4797218435228017,0.4872497490408186,0.30958467472809925,0.025449955867503884,0.3095846747280993,1.6285576918750544
Track_170,170,170,17,0,0,0,0,0,16.0,61.0,77.0,0.5820686931381598,3.431617875628238,27.10864001301242,0.0,0.10529936340380322,0.2541201527135724,0.036816952578300595,0.08809400470223573,0.059410933924839905,44.6317502190085,1.684789814460852,0.5820686931381598,0.34548445636491876,0.03637929332113499,0.34548445636491887,1.6960567633753023
Track_171,171,171,26,0,0,0,0,0,25.0,61.0,86.0,1.8685575982113605,26.815279229885768,60.855776110680885,0.0,0.11938288568494912,0.5837085201753681,0.007705591495425223,0.07589595315076358,0.13503623811038643,52.34946713080773,2.9845721421237275,1.8685575982113605,0.6260721836268812,0.07474230392845442,0.6260721836268811,1.731397816090596
Track_172,172,172,9,2,0,0,0,2,12.0,61.0,73.0,0.1672959683691157,103.18835812185061,64.31783908742786,0.0,0.056159107112431314,0.08677284406329763,0.0031738613997704212,0.06280476053859402,0.025761239217350573,36.57882436116537,0.5812301007761795,0.17298518853278347,0.2878308748045004,0.013941330697426308,0.248247014852205,1.7380083200360785
Track_173,173,173,8,2,0,0,0,1,9.0,61.0,70.0,0.4194601104216834,138.96810846747758,68.04625288288847,0.0,0.14051773808045376,0.4704487124104666,0.0114089600143955,0.050088576110842525,0.16404068259347962,36.29377317428589,1.0820967513524846,0.4194601104216834,0.38763641966156087,0.0466066789357426,0.331678260498741,1.8102562719168036
Track_174,174,174,34,2,0,0,0,3,37.0,61.0,98.0,0.6650690356902359,135.5664783501203,99.41724294975785,0.0,0.07849706678039725,0.2803554086436382,0.006537527219999872,0.05812821026425972,0.06588884098123962,41.48652772342457,2.6695457303652432,0.6650690356902359,0.2491319133908383,0.01797483880243881,0.22898739455736697,1.7650734064189013
Track_176,176,176,17,0,0,0,0,0,16.0,61.0,77.0,0.776032319143673,67.34601614122512,159.72600623476325,0.0,0.10030535252404849,0.3051035994881181,0.025123679626323763,0.0802513061527822,0.0864675444436966,58.63331648882698,1.6048856403847758,0.776032319143673,0.4835436866128462,0.04850201994647956,0.4835436866128462,1.4756133977418509
Track_177,177,177,17,0,0,0,0,0,16.0,62.0,78.0,0.10746722150450165,45.26966332932107,159.17866324969373,0.0,0.08416018066048093,0.176343472972113,0.009651518961280296,0.08036967901397458,0.050028766625593274,42.49127971424776,1.346562890567695,0.29041269341247844,0.07980854236907921,0.006716701344031353,0.07980854236907921,2.023268814586282
Track_178,178,178,32,3,0,0,0,2,35.0,64.0,99.0,1.2180547071286807,41.10308775551574,12.440805662747028,0.0,0.10374800643707746,0.3076407792413852,0.0070601557438882,0.08579116779277368,0.07421500903895346,39.98373508453369,3.3570667140128054,1.3069206972603238,0.36283303577029674,0.03480156306081945,0.33544319795606276,1.7324718656187654
Track_180,180,180,19,1,0,0,0,1,19.0,64.0,83.0,0.8427983436795922,96.76983156761669,58.61619141208664,0.0,0.08444385330117217,0.2710270138557683,0.012328298139107267,0.06492511068602727,0.062386783079657566,43.68334238152755,1.5698161146523166,0.8427983436795922,0.5368771130663641,0.044357807562083795,0.5252935036476842,1.7156973247077913
Track_181,181,181,40,1,0,0,0,1,40.0,64.0,104.0,1.8351425138948514,106.81321420354001,93.2487945079238,0.0,0.0793102900920127,0.20916838482547687,0.009378430521991693,0.05659953960005919,0.05512014250112217,47.682711887359616,3.1911397858118247,1.8351425138948514,0.5750743110828634,0.04587856284737128,0.5784692351288183,1.6431813691352708
Track_182,182,182,11,0,0,0,0,0,10.0,63.0,73.0,0.40561642878626636,8.440082453650696,117.7854370111843,0.0,0.11041575002438753,0.2405366800482223,0.015631350796974263,0.09414694775548166,0.07071787631811197,35.595047343860976,1.1041575002438753,0.40561642878626636,0.36735377760571103,0.04056164287862664,0.36735377760571103,1.731601799490318
Track_183,183,183,14,3,0,0,0,2,17.0,62.0,79.0,0.13644968305255178,65.02763884531397,5.524092145571923,0.0,0.0740263869126532,0.19406926528321577,0.036373265141616845,0.060623850492516174,0.044313350342928465,36.942046301705496,1.1972626683401328,0.30549209224164425,0.1139680428203141,0.008026451944267751,0.10842690395977983,1.5818303440178958
Track_184,184,184,11,1,0,0,0,1,11.0,62.0,73.0,0.2835224557435436,89.33201398057578,11.339369830916919,0.0,0.07821433068245137,0.1221689333741175,0.031131320636221566,0.07884298406436989,0.029794627262625016,41.41656355424361,0.8132746274607354,0.29419151856491077,0.3486183463374209,0.02577476870395851,0.3295402323214087,1.6247906635975415
Track_186,186,186,43,1,0,0,0,1,43.0,65.0,108.0,1.5328725092258337,69.31339816210259,49.13398447722562,0.0,0.10451638404866107,0.5878134209413625,0.007470844484286445,0.07979481352682566,0.09761179176646413,45.77205445045649,4.437909175916265,1.5328725092258337,0.34540420915877623,0.03564819788897288,0.34107760437230283,2.0033033474918334
Track_188,188,188,16,3,0,0,0,1,18.0,62.0,80.0,0.7390020736508638,31.149299685204717,112.45261253150626,0.0,0.10472251328963861,0.5301786977395545,0.008534606952091293,0.0757096035453664,0.12735078868771232,45.201135873794556,1.7950268939506024,0.7390020736508638,0.41169415129175246,0.04105567075838132,0.3920424507462945,2.1249807369865126
Track_189,189,189,14,1,0,0,0,1,14.0,65.0,79.0,0.12237068710690399,165.50847635294295,123.59491681488866,0.0,0.1338200975045246,0.3815045192542906,0.02405381921988601,0.10861893073786817,0.10575588444542386,32.891038349696565,1.7637150867787064,0.39348728752639756,0.06938234413496167,0.008740763364778857,0.06531726943692687,1.6026744423157349
Track_191,191,191,10,1,0,0,0,1,10.0,66.0,76.0,0.22296532914938444,21.85228055957749,12.284408232191405,0.0,0.06788935692802524,0.12568475495932718,0.026723435354243128,0.06014341178168373,0.033188207681433185,36.02586898803711,0.6377276477064703,0.2537425540550484,0.34962468688829634,0.022296532914938445,0.32842457085838545,1.7718985141029113
Track_193,193,193,8,1,0,0,0,1,8.0,66.0,74.0,0.3620661058722512,137.14494431178142,97.74418452304556,0.0,0.0950685004185607,0.31463373429098246,0.03136324334844076,0.04958375705420726,0.10197856494943411,36.756168603897095,0.6968427462783657,0.3663024927388484,0.5195807918012219,0.0452582632340314,0.4760595048283248,2.3829232924855663
Track_194,194,194,14,1,0,0,0,2,15.0,66.0,81.0,0.45279055420705855,184.21589272290385,114.89238861482193,0.0,0.06955177899499884,0.1301190640458826,0.012020914582267853,0.06511970356010521,0.03327932665388482,36.1340217590332,1.1385721467712615,0.45279055420705855,0.3976827955005507,0.030186036947137236,0.43400812147893125,2.0101222089775685
Track_199,199,199,6,1,0,0,0,3,8.0,62.0,70.0,0.8259491145290043,35.150811032650076,21.664817570918416,0.0,0.1639517089542282,0.438957744247926,0.02518812907988078,0.0786017793945824,0.1711924889940686,35.21146456400553,0.8953229320107832,0.8259491145290043,0.9225153126302998,0.10324363931612554,0.6297198118559957,0.6504026260269264
Track_203,203,203,31,2,0,0,0,1,32.0,70.0,102.0,1.4598493229467548,42.07133956208557,62.59396946725527,0.0,0.09926403489380631,0.20945841641579352,0.017790958278592842,0.09219747170371834,0.052447888895092123,42.42930006211804,3.153653610324666,1.4598493229467548,0.46290731428695636,0.04562029134208609,0.45958530086844795,1.3794131531394296
Track_204,204,204,41,0,0,0,0,0,40.0,70.0,110.0,1.9458741620778832,20.041190177056208,87.02884967268054,0.0,0.10280471728270545,0.2931596357775142,0.0030157510320356845,0.09272950197247849,0.06544035622852931,52.625045590284394,4.1121886913082175,1.9458741620778832,0.47319671059618595,0.04864685405194708,0.4731967105961859,1.6125411689711378
Track_205,205,205,38,0,0,0,0,0,37.0,70.0,107.0,1.6908045931571145,92.74786661166561,103.06793684316762,0.0,0.0866954478274542,0.3526575970931092,0.004290232277202254,0.06697856000403063,0.07309449845442827,51.03664970397949,3.207731569615806,1.6908045931571145,0.5271028938869795,0.04569742143667877,0.5271028938869796,1.3096861033152627
Track_206,206,206,43,2,0,0,0,1,44.0,68.0,112.0,1.5323824419754908,97.48506708505512,103.770176212514,0.0,0.11241096663287074,0.3087990784097572,0.00397034379186151,0.10041366643422076,0.0662037468494028,41.839257262473886,4.831342396851963,1.5323824419754908,0.3171752933457936,0.03482687368126115,0.3098174023803584,1.6714118390935961
Track_207,207,207,41,1,0,0,0,1,41.0,70.0,111.0,2.127648012071889,96.44756473001222,105.22474967871304,0.0,0.08925054197244758,0.43495214358267376,0.016851745678510166,0.06735863806344952,0.08215972327319165,46.48129919098645,3.598105366020425,2.127648012071889,0.5913245432345716,0.051893853952972906,0.5814402109624498,1.6234271082031135
Track_208,208,208,12,1,0,0,0,1,12.0,70.0,82.0,0.9025147536186564,64.53655597078604,118.30805742887479,0.0,0.13453310778859773,0.2470596469003821,0.06107840876531948,0.1368741930013211,0.061572412462867876,38.39932266871134,1.6240152973183,0.9986248121473178,0.5557304510055778,0.0752095628015547,0.5590412950226148,1.1412774883651806
Track_209,209,209,27,0,0,0,0,0,26.0,69.0,95.0,0.48310293983231267,72.19449983062867,119.87219996090454,0.0,0.08476891488232091,0.2388561159776303,0.0158465265708071,0.06539299592303227,0.057094604662155476,48.951835773609304,2.2039917869403443,0.6625820951429974,0.21919452817152849,0.018580882301242795,0.2191945281715285,1.7405987518242545
Track_210,210,210,39,0,0,0,0,0,38.0,69.0,107.0,1.3540959641509553,115.5222208196147,168.2321583002148,0.0,0.08098641196740662,0.21038414164219624,0.010089776627679252,0.07569336343202727,0.049810697438500334,46.61346983298277,3.077483654761452,1.3540959641509553,0.4400010255313335,0.03563410431976198,0.4400010255313336,1.5562183207067197
Track_211,211,211,36,1,0,0,0,1,36.0,69.0,105.0,1.8669869324524706,21.32879349445757,14.587247840337234,0.0,0.07825173555340686,0.21344598753558633,0.011352801963398888,0.06979503980868164,0.045417291522697203,43.994737995995415,2.827375277654324,1.8669869324524706,0.660325124580342,0.05186074812367974,0.6627424651595714,1.1861300982220386
Track_212,212,212,36,2,0,0,0,2,38.0,69.0,107.0,1.3584346601117474,61.24591081561088,14.784931685561837,0.0,0.0872979578273564,0.268352386163727,0.00587361195067275,0.07350384186305503,0.05949002900564341,40.28049638536241,3.317403157208695,1.3584346601117474,0.40948735976207107,0.035748280529256514,0.4094973286769618,1.6687961836994807
Track_213,213,213,26,4,0,0,0,1,29.0,69.0,98.0,0.8984631276574023,117.06452560164054,34.25254257213867,0.0,0.11494463203052481,0.3556165993616488,0.0074216192543598465,0.1136149039036002,0.08699167040526652,36.050510333134575,3.1527305111846133,0.8984631276574023,0.28497936137263186,0.03098148716060008,0.2695340061845829,1.784929830212757
Track_216,216,216,13,2,0,0,0,2,15.0,69.0,84.0,0.5267865124912464,106.31047328933823,99.15597547537067,0.0,0.10487477310552845,0.24401628847761273,0.02186565015835945,0.07719871822910217,0.07396362847063662,37.40266535832332,1.3835316832704132,0.6000958752474109,0.3807549323670134,0.03511910083274976,0.33486700178518397,1.3110910000842724
Track_217,217,217,24,2,0,0,0,1,25.0,68.0,93.0,1.1684024508378197,166.3034153945445,91.14907948645742,0.0,0.09404973182337768,0.30132263653236224,0.00850260324705757,0.0726980525202773,0.0711375662804587,40.6904981136322,2.2471603934479125,1.3078050681674367,0.5199461748456196,0.046736098033512787,0.49692962571420884,1.295509324361641
Track_219,219,219,40,1,0,0,0,3,42.0,72.0,114.0,1.6668110508613503,76.30690751857767,137.81304790443232,0.0,0.0923765986699488,0.21511502513110367,0.02114625488817371,0.07944758630894679,0.047834336041017424,48.55380001068115,3.6661261127925253,1.6668110508613503,0.4546518585504205,0.03968597740146072,0.42961072363417774,1.5194853019076888
Track_221,221,221,16,5,0,0,0,3,23.0,74.0,97.0,0.4975725518535234,170.95404578171522,42.71881932414509,0.0,0.07107170829503112,0.1268321206422002,0.027128103979619254,0.06632022097481424,0.03258499203329313,34.53112781047821,1.415086332935108,0.4975725518535234,0.3516199261295111,0.021633589211022757,0.3043910119793088,1.6123919174301684
Track_222,222,222,35,0,0,0,0,0,34.0,73.0,107.0,1.5012849472102807,67.98658913398458,72.2026056987234,0.0,0.11219226302685432,0.286028756850238,0.01691987286681838,0.10815273840513209,0.06940220788580653,40.83975824628558,3.814536942913048,1.6320067099999596,0.39356938199261327,0.04415543962383178,0.3935693819926134,1.7020300517836402
Track_223,223,223,30,1,0,0,0,3,32.0,73.0,105.0,0.7510263454704215,115.04759711223623,112.86408746385392,0.0,0.08774782625847147,0.20659670290995158,0.022455179663595823,0.0800452647640614,0.0456295759929099,40.88709882100423,2.6610256292725314,0.7510263454704215,0.28223190983535784,0.02346957329595067,0.26746615040717137,1.9335853081402326
Track_226,226,226,36,1,0,0,0,2,37.0,75.0,112.0,1.9729856275590356,140.27157323762523,66.10494313355112,0.0,0.0840266207117202,0.27307326141424115,0.021933460498578455,0.06312743090096523,0.05837250488644381,45.43427552117242,3.1535980143044586,1.9729856275590356,0.6256300323027021,0.05332393587997394,0.6346076449143242,1.5254695227470707
Track_228,228,228,28,1,0,0,0,1,28.0,76.0,104.0,1.143579987050726,27.568255066069064,84.39972040805704,0.0,0.09919091394035257,0.29979726439833376,0.016357603021989423,0.08769839956878453,0.06424475484938183,42.38365922655378,2.719343232572222,1.1471467002562143,0.4205353606536147,0.04084214239466878,0.4117528589284779,1.9004677496268896
Track_229,229,229,33,1,0,0,0,2,34.0,75.0,109.0,0.7640922399434236,67.90384999971067,121.47030597799666,0.0,0.06908910636860911,0.2258642353334154,0.004683161209712719,0.05658324360159446,0.04946438231711516,50.1901991295092,2.284223901562283,0.7640922399434236,0.334508468903082,0.022473301174806577,0.32527995158752554,1.9885492159716331
Track_230,230,230,24,0,0,0,0,0,23.0,75.0,98.0,0.6492098347507054,168.35899704134386,157.53415584161175,0.0,0.10393976158499743,0.1806129281621882,0.00496561681516429,0.10613603610328884,0.053384365059346926,38.5161828994751,2.3906145164549404,0.6492098347507054,0.2715660890880155,0.028226514554378496,0.27156608908801544,1.7361696022450703
Track_231,231,231,39,0,0,0,0,0,38.0,77.0,115.0,1.7891165137454623,89.38229165039435,119.74613722189268,0.0,0.09445008765801494,0.39619409217929996,0.010140621341069503,0.07679331159775601,0.07409827434804404,50.365586060744064,3.589103331004568,1.7891165137454623,0.4984856519148195,0.04708201351961743,0.4984856519148196,1.7113738913939907
Track_233,233,233,38,0,0,0,0,0,37.0,77.0,114.0,1.219500201380653,11.704320308975454,168.43810013207624,0.0,0.10145263080817776,0.31601965753404637,0.009803077319867523,0.09054132587115125,0.06769696544342449,55.31855031063682,3.7537473399025783,1.219500201380653,0.3248754087461579,0.03295946490217981,0.324875408746158,1.7476716057760866
Track_237,237,237,16,1,0,0,0,2,17.0,78.0,95.0,0.313771253921057,103.05983359747627,64.58483864368257,0.0,0.07473180979351265,0.24164627550395984,0.005478317977387597,0.054342985508465565,0.06554498223132071,44.21089518070221,1.1884833189115342,0.47817171031590533,0.26400980891210374,0.018457132583591586,0.24697826313305501,1.6692900293337758
Track_238,238,238,10,1,0,0,0,1,10.0,78.0,88.0,0.3488312953895954,105.41654535767518,95.82367199728436,0.0,0.07438884952989812,0.18282239761306884,0.012581566819778126,0.06669763749992198,0.047608580036056614,37.280080032348636,0.6820812125888611,0.3488312953895954,0.5114219376686759,0.03488312953895954,0.46892954736367354,1.8935006527410931
Track_239,239,239,38,2,0,0,0,2,40.0,79.0,119.0,0.9288438872654617,67.46114349887999,125.82938882252374,0.0,0.08797056836145381,0.2294168574063761,0.0075187475716529594,0.07997612684196431,0.05439275644588197,42.883311924181484,3.56862774797581,0.9497225865902431,0.2602804082864397,0.023221097181636542,0.2639643873417483,1.7861228237370455
Track_240,240,240,35,0,0,0,0,0,34.0,79.0,113.0,1.1084137869395678,119.26467535995417,35.938631529279455,0.0,0.08962265918952203,0.28280438887231085,0.0052819728399508235,0.0677924035979351,0.06711770953756897,45.74750758579799,3.0471704124437493,1.1084137869395678,0.3637518211692826,0.03260040549822258,0.3637518211692826,1.8488239840007765
