 ,Area,X,Y
15053,2.746,157.175,71.276
15054,1.820,65.431,71.599
15055,1.544,27.701,72.616
15056,0.703,29.202,72.608
15057,1.905,147.052,73.064
15058,1.373,149.108,73.105
15059,1.022,65.130,73.369
15060,2.278,9.147,74.107
15061,2.746,131.416,74.006
15062,0.798,28.971,73.895
15063,2.012,63.564,74.506
15064,1.235,117.364,74.222
15065,1.469,118.361,75.605
15066,1.916,8.938,76.135
15067,1.874,80.173,76.641
15068,1.075,50.368,76.250
15069,0.958,48.493,76.554
15070,1.586,24.756,77.089
15071,1.544,112.448,77.403
15072,3.226,34.578,78.359
15073,0.873,35.979,77.865
15074,0.756,114.115,77.455
15075,1.256,48.172,77.972
15076,1.054,78.963,78.314
15077,1.001,24.834,78.813
15078,2.523,19.959,79.464
15079,1.224,32.974,79.711
15080,0.979,53.564,79.626
15081,1.054,178.461,80.478
15082,1.959,53.153,81.388
15083,1.160,20.047,81.118
15084,1.384,18.666,81.197
15085,2.140,144.328,82.426
15086,1.405,63.442,83.361
15087,1.746,62.087,83.976
15088,2.683,92.291,85.850
15089,1.448,84.931,86.373
15090,2.917,123.766,87.028
15091,2.981,79.231,87.294
15092,1.405,86.396,86.766
15093,1.160,62.729,87.399
15094,0.692,121.829,87.127
15095,1.426,64.449,87.973
15096,1.852,89.431,88.161
15097,0.894,90.963,88.879
15098,1.182,160.291,89.991
15099,1.980,162.229,90.109
15100,1.852,26.043,90.770
15101,3.981,44.621,92.780
15102,0.820,43.384,91.232
15103,0.915,24.883,91.967
15104,1.107,69.626,92.518
15105,1.288,69.918,94.246
15106,1.544,136.362,94.385
15107,0.947,162.812,95.373
15108,1.075,98.659,95.475
15109,1.788,33.146,95.944
15110,1.139,137.633,95.839
15111,1.895,97.821,97.237
15112,2.374,162.334,97.200
15113,1.629,32.290,97.499
15114,2.715,88.077,97.768
15115,1.905,71.746,99.327
15116,1.086,104.330,100.038
15117,0.490,106.336,100.406
15118,1.565,140.907,100.463
15119,0.979,72.232,101.019
15120,0.596,103.515,100.843
15121,0.862,105.507,101.308
15122,1.065,142.147,101.762
15123,1.214,104.344,101.902
15124,0.969,105.995,102.115
15125,0.894,126.308,102.343
15126,2.150,2.847,103.693
15127,2.001,126.799,103.938
15128,1.693,76.116,104.090
15129,1.331,75.147,105.217
15130,1.299,1.540,105.074
15131,1.501,135.648,105.908
15132,1.086,136.941,107.185
15133,2.118,7.533,107.138
15134,1.022,83.839,107.710
15135,1.437,50.071,108.106
15136,0.788,6.563,108.666
15137,1.597,83.932,109.395
15138,1.096,51.028,109.611
15139,3.087,131.848,110.557
15140,2.257,27.781,110.969
15141,0.852,14.085,112.351
15142,0.979,11.957,112.464
15143,1.735,49.156,112.553
15144,0.724,13.052,113.455
15145,1.480,48.693,114.185
15146,1.214,67.921,114.073
15147,0.266,141.695,113.632
15148,2.853,174.305,115.384
15149,1.033,69.063,115.333
15150,1.288,33.423,115.747
15151,1.352,143.421,1.091
15152,3.023,138.681,2.144
15153,2.140,38.549,2.816
15154,1.884,129.463,2.814
15155,2.587,105.969,3.181
15156,1.937,143.590,3.136
15157,2.395,97.531,8.403
15158,1.480,57.175,8.740
15159,1.299,55.719,9.530
15160,1.096,97.753,10.430
15161,1.384,18.549,11.086
15162,1.139,54.678,11.339
15163,1.618,18.731,12.568
15164,1.533,132.261,13.512
15165,1.650,107.494,14.956
15166,1.139,131.955,15.335
15167,2.906,43.053,16.224
15168,0.915,107.653,16.242
15169,0.841,108.949,16.221
15170,1.703,143.296,18.087
15171,1.980,94.726,18.736
15172,1.160,160.541,18.989
15173,2.289,158.871,19.940
15174,0.990,143.130,19.832
15175,2.235,166.349,20.450
15176,1.309,164.906,20.599
15177,0.969,95.316,20.560
15178,2.214,80.662,21.345
15179,1.533,167.620,21.658
15180,0.894,161.567,21.456
15181,1.895,115.173,22.578
15182,2.140,161.260,23.237
15183,2.033,15.924,23.891
15184,1.096,81.114,23.237
15185,2.821,113.930,24.348
15186,1.001,17.566,23.671
15187,1.086,115.875,24.974
15188,2.949,65.912,26.046
15189,1.714,129.406,26.363
15190,0.671,115.813,26.126
15191,0.809,115.622,27.299
15192,0.873,129.051,28.052
15193,2.491,35.211,29.556
15194,3.747,87.470,29.543
15195,1.884,137.139,30.248
15196,0.841,175.729,30.667
15197,3.300,45.327,32.068
15198,1.607,135.707,31.274
15199,1.927,174.386,31.663
15200,1.991,53.040,31.873
15201,2.257,32.538,33.588
15202,0.937,52.327,33.663
15203,1.235,28.463,35.818
15204,1.065,31.745,35.664
15205,2.023,17.357,36.260
15206,0.937,27.604,37.289
15207,0.862,17.167,38.125
15208,3.023,131.036,39.550
15209,1.746,124.828,39.297
15210,0.713,123.250,39.340
15211,1.693,67.154,41.262
15212,1.267,178.729,43.052
15213,1.235,67.175,43.189
15214,0.958,12.130,43.156
15215,1.512,56.635,43.296
15216,2.321,176.545,43.650
15217,0.777,85.830,43.706
15218,1.884,57.289,45.007
15219,1.650,11.854,44.975
15220,1.224,86.411,44.850
15221,0.500,85.380,44.591
15222,1.565,85.647,46.079
15223,0.947,150.060,46.365
15224,3.076,83.006,48.256
15225,1.842,150.786,47.953
15226,1.150,76.312,49.615
15227,2.097,76.885,51.350
15228,2.257,139.297,52.206
15229,0.958,139.792,53.969
15230,0.969,112.968,54.666
15231,1.001,114.677,54.773
15232,0.713,113.767,54.921
15233,2.086,158.962,55.586
15234,0.990,129.417,55.699
15235,1.203,55.657,55.652
15236,2.842,60.016,57.226
15237,2.363,56.388,57.580
15238,2.395,129.432,57.971
15239,0.798,158.403,57.410
15240,3.140,53.018,59.342
15241,1.959,130.262,60.063
15242,2.267,160.154,61.176
15243,0.554,161.585,62.054
15244,2.629,45.104,62.854
15245,1.703,173.508,62.939
15246,1.171,175.531,63.165
15247,2.342,36.115,65.301
15248,3.151,118.460,65.251
15249,1.309,165.147,66.396
15250,1.203,166.719,66.517
15251,1.863,110.734,66.809
15252,0.926,70.019,68.114
15253,2.704,31.301,69.057
15254,0.958,109.484,68.444
15255,2.374,58.005,69.991
15256,2.044,68.518,69.380
15257,0.703,66.823,70.500
15258,2.842,157.162,71.271
15259,1.267,31.185,70.986
15260,1.820,65.429,71.602
15261,1.575,27.697,72.600
15262,0.788,29.203,72.647
15263,1.927,147.055,73.072
15264,1.384,149.102,73.093
15265,1.533,64.819,73.749
15266,2.310,9.145,74.123
15267,2.842,131.426,74.009
15268,0.756,28.948,73.957
15269,1.618,63.387,74.415
15270,1.426,117.334,74.296
15271,1.352,118.441,75.674
15272,1.895,8.957,76.154
15273,1.905,80.171,76.610
15274,1.703,49.811,76.267
15275,1.618,24.736,77.090
15276,1.618,48.152,77.790
15277,1.480,112.415,77.405
15278,3.449,34.522,78.363
15279,0.873,35.979,77.865
15280,0.809,114.070,77.447
15281,1.065,78.966,78.324
15282,1.001,24.834,78.813
15283,2.363,19.966,79.420
15284,1.022,53.556,79.627
15285,1.086,33.014,79.811
15286,0.990,178.400,80.488
15287,1.139,20.086,81.074
15288,1.991,53.161,81.401
15289,1.490,18.703,81.198
15290,2.172,144.305,82.427
15291,1.469,63.410,83.350
15292,1.693,62.073,84.014
15293,2.725,92.294,85.857
15294,1.458,84.913,86.386
15295,2.970,123.801,86.990
15296,2.927,79.230,87.284
15297,1.437,86.394,86.772
15298,1.150,62.729,87.395
15299,0.756,121.879,87.132
15300,1.448,64.448,87.969
15301,2.044,89.498,88.214
15302,0.703,91.106,88.909
15303,2.033,162.234,90.100
15304,1.150,160.280,89.994
15305,1.937,26.026,90.805
15306,3.971,44.636,92.763
15307,0.841,43.359,91.199
15308,0.766,24.818,92.014
15309,1.150,69.619,92.505
15310,1.299,69.918,94.247
15311,1.501,136.354,94.357
15312,0.990,162.803,95.413
15313,1.693,33.165,95.871
15314,1.065,98.648,95.481
15315,1.128,137.632,95.836
15316,1.852,97.786,97.245
15317,1.756,32.326,97.456
15318,2.363,162.302,97.207
15319,2.746,88.089,97.761
15320,1.916,71.742,99.324
15321,1.011,104.381,100.026
15322,1.384,105.818,100.964
15323,1.778,140.978,100.513
15324,0.639,103.523,100.798
15325,1.001,72.223,101.029
15326,1.299,104.359,101.886
15327,0.884,142.243,101.881
15328,0.990,106.010,102.103
15329,0.926,126.328,102.346
15330,1.671,2.817,103.419
15331,2.012,126.801,103.918
15332,1.639,76.156,104.106
15333,1.395,75.098,105.177
15334,0.660,2.884,104.668
15335,1.086,1.378,105.141
15336,1.490,135.564,105.889
15337,1.150,136.917,107.119
15338,2.161,7.531,107.146
15339,1.022,83.839,107.710
15340,1.469,50.073,108.095
15341,0.788,6.563,108.666
15342,1.629,83.935,109.402
15343,1.043,51.061,109.641
15344,3.098,131.842,110.563
15345,2.193,27.775,110.968
15346,1.224,13.918,112.641
15347,1.001,11.977,112.491
15348,1.778,49.179,112.509
15349,1.586,48.684,114.162
15350,0.362,12.794,113.600
15351,1.245,67.909,114.054
15352,0.266,141.700,113.611
15353,2.959,174.299,115.372
15354,1.107,69.068,115.347
15355,1.288,33.434,115.742
15356,0.969,67.080,115.783
15357,1.363,143.436,1.108
15358,0.735,129.172,1.587
15359,2.214,139.139,2.189
15360,0.777,137.421,2.008
15361,2.193,38.557,2.813
15362,1.905,129.460,2.843
15363,2.597,105.967,3.177
15364,1.969,143.662,3.128
15365,2.363,97.547,8.365
15366,1.512,57.170,8.749
15367,1.320,55.709,9.539
15368,1.150,97.717,10.400
15369,1.544,18.543,11.097
15370,1.192,54.678,11.340
15371,1.512,18.728,12.646
15372,1.522,132.257,13.510
15373,1.171,107.743,14.854
15374,1.128,131.958,15.350
15375,3.013,43.049,16.245
15376,1.352,107.366,15.941
15377,0.894,108.902,16.194
15378,1.746,143.309,18.097
15379,2.001,94.742,18.729
15380,1.192,160.540,18.974
15381,2.299,158.867,19.939
15382,0.969,143.138,19.817
15383,2.214,166.353,20.457
15384,1.341,164.901,20.566
15385,0.990,95.321,20.579
15386,2.374,80.674,21.400
15387,0.341,167.632,20.864
15388,0.969,161.579,21.513
15389,1.267,167.617,21.888
15390,1.884,115.202,22.550
15391,2.065,15.929,23.902
15392,2.150,161.221,23.289
15393,1.043,81.100,23.281
15394,2.874,113.956,24.345
15395,0.990,17.568,23.673
15396,1.480,115.905,25.169
15397,2.182,66.081,25.620
15398,1.820,129.398,26.399
15399,1.224,115.589,27.020
15400,0.777,65.424,27.242
15401,0.820,129.040,28.095
15402,2.502,35.210,29.559
15403,3.779,87.469,29.533
15404,1.980,137.161,30.265
15405,0.809,175.771,30.649
15406,3.321,45.327,32.071
15407,1.629,135.695,31.275
15408,1.991,174.404,31.638
15409,2.055,53.032,31.855
15410,2.353,32.538,33.596
15411,0.958,52.322,33.650
15412,1.245,28.447,35.813
15413,1.118,31.763,35.659
15414,1.863,17.341,36.193
15415,0.979,27.586,37.296
15416,1.065,17.218,38.002
15417,3.066,131.031,39.547
15418,1.820,124.823,39.306
15419,0.724,123.256,39.336
15420,1.714,67.155,41.255
15421,1.277,178.744,43.025
15422,1.256,67.173,43.205
15423,0.958,12.130,43.156
15424,3.598,56.995,44.243
15425,2.321,176.542,43.670
15426,0.777,85.830,43.706
15427,1.714,11.843,44.984
15428,1.363,86.391,44.893
15429,0.468,85.373,44.574
15430,1.575,85.617,46.084
15431,0.958,150.047,46.383
15432,2.076,82.983,47.651
15433,1.905,150.771,47.954
15434,1.011,83.060,49.569
15435,1.128,76.313,49.601
15436,2.140,76.880,51.336
15437,2.299,139.293,52.197
15438,0.958,139.792,53.969
15439,0.990,112.966,54.670
15440,1.022,114.622,54.728
15441,0.713,113.774,54.980
15442,2.172,158.969,55.579
15443,1.011,129.416,55.652
15444,1.203,55.653,55.650
15445,2.896,60.015,57.211
15446,2.438,56.387,57.578
15447,2.470,129.425,57.971
15448,0.894,158.420,57.419
15449,3.204,53.019,59.335
15450,1.011,130.326,59.438
15451,0.915,130.216,60.796
15452,2.896,160.453,61.373
15453,2.629,45.113,62.837
15454,1.714,173.484,62.918
15455,1.267,175.465,63.197
15456,2.363,36.110,65.282
15457,2.427,118.430,64.826
15458,1.309,165.110,66.394
15459,1.256,166.673,66.545
15460,1.884,110.737,66.813
15461,0.724,118.561,66.611
15462,0.979,70.013,68.136
15463,3.023,31.313,69.154
15464,0.969,109.490,68.448
15465,2.470,58.000,70.006
15466,2.065,68.488,69.383
15467,0.713,66.828,70.502
15468,1.203,156.639,70.753
15469,1.033,31.145,71.096
15470,1.490,157.585,71.689
15471,1.852,65.430,71.600
15472,1.320,27.582,72.421
15473,1.863,28.996,73.354
15474,1.916,147.047,73.069
15475,1.469,149.090,73.100
15476,1.671,64.763,73.766
15477,2.374,9.145,74.139
15478,2.927,131.419,74.017
15479,1.469,63.339,74.441
15480,2.885,117.855,74.974
15481,1.884,8.945,76.178
15482,1.905,80.194,76.585
15483,1.160,50.338,76.253
15484,1.011,48.388,76.626
15485,1.703,24.749,77.123
15486,1.512,112.407,77.418
15487,3.981,34.604,78.319
15488,0.809,114.070,77.447
15489,1.235,48.196,78.038
15490,1.107,78.995,78.282
15491,0.543,36.052,78.115
15492,0.958,24.826,78.860
15493,1.086,20.364,79.211
15494,1.160,19.584,79.522
15495,1.001,53.557,79.613
15496,1.033,33.034,79.855
15497,0.915,178.348,80.501
15498,1.214,20.055,81.099
15499,2.097,53.160,81.391
15500,1.554,18.709,81.182
15501,2.235,144.317,82.419
15502,1.629,63.332,83.329
15503,1.618,62.051,84.054
15504,2.800,92.295,85.851
15505,3.045,123.802,86.997
15506,1.480,84.904,86.383
15507,2.086,79.179,86.748
15508,1.512,86.403,86.778
15509,1.171,62.703,87.390
15510,0.756,121.879,87.132
15511,1.458,64.454,87.980
15512,2.055,89.478,88.205
15513,0.884,79.329,88.507
15514,0.798,91.080,88.904
15515,1.150,160.269,89.985
15516,2.065,162.230,90.102
15517,1.927,26.054,90.783
15518,4.098,44.627,92.757
15519,0.852,43.366,91.176
15520,0.873,24.840,91.982
15521,1.150,69.612,92.499
15522,1.277,69.924,94.248
15523,1.501,136.355,94.362
15524,1.001,162.797,95.406
15525,1.746,33.185,95.865
15526,1.065,98.641,95.464
15527,1.160,137.652,95.825
15528,1.852,97.764,97.262
15529,1.799,32.323,97.459
15530,2.470,162.316,97.197
15531,2.789,88.086,97.752
15532,1.884,71.760,99.299
15533,1.118,104.367,100.035
15534,0.564,106.268,100.451
15535,1.788,140.952,100.506
15536,0.596,103.498,100.851
15537,1.011,72.211,101.016
15538,0.745,105.480,101.344
15539,1.288,104.351,101.887
15540,0.937,142.231,101.852
15541,0.990,106.008,102.121
15542,0.905,126.336,102.327
15543,2.502,2.841,103.781
15544,2.076,126.800,103.922
15545,1.682,76.124,104.023
15546,1.469,75.152,105.222
15547,1.086,1.372,105.141
15548,1.533,135.589,105.865
15549,1.150,136.938,107.192
15550,2.150,7.531,107.128
15551,0.884,83.843,107.574
15552,1.150,50.108,107.881
15553,0.841,6.567,108.620
15554,0.575,49.985,108.984
15555,1.767,83.942,109.353
15556,0.915,51.244,109.717
15557,3.183,131.845,110.560
15558,2.342,27.796,110.970
15559,0.947,14.112,112.365
15560,1.011,11.972,112.488
15561,1.788,49.177,112.511
15562,0.713,13.075,113.506
15563,1.661,48.678,114.163
15564,1.224,67.865,114.000
15565,0.309,141.705,113.616
15566,2.938,174.307,115.377
15567,1.192,69.036,115.310
15568,1.309,33.430,115.733
15569,1.405,143.409,1.144
15570,0.841,129.156,1.688
15571,3.162,138.671,2.135
15572,2.214,38.558,2.828
15573,2.608,105.963,3.173
15574,1.799,129.515,2.880
15575,2.012,143.632,3.116
15576,2.534,97.522,8.432
15577,1.565,57.144,8.709
15578,1.288,55.687,9.579
15579,1.033,97.769,10.473
15580,3.098,18.616,11.864
15581,1.224,54.661,11.354
15582,1.607,132.272,13.516
15583,2.086,107.410,15.141
15584,1.139,131.945,15.348
15585,3.098,43.049,16.237
15586,1.405,108.586,16.337
15587,1.767,143.278,18.097
15588,2.097,94.741,18.739
15589,1.192,160.539,18.988
15590,2.353,158.861,19.929
15591,0.990,143.130,19.832
15592,2.267,166.383,20.474
15593,1.405,164.909,20.584
15594,1.011,95.324,20.588
15595,1.544,80.361,21.167
15596,0.394,167.642,20.910
15597,0.841,161.563,21.406
15598,0.841,81.242,21.888
15599,1.139,167.650,21.953
15600,1.916,115.191,22.526
15601,2.374,161.278,23.226
15602,1.054,15.626,23.253
15603,0.926,81.081,23.336
15604,2.949,113.942,24.316
15605,1.001,17.566,23.671
15606,1.065,16.219,24.571
15607,2.204,66.083,25.575
15608,1.171,115.874,24.930
15609,1.852,129.395,26.396
15610,1.618,115.684,26.750
15611,0.809,65.431,27.218
15612,0.852,129.021,28.115
15613,3.928,87.458,29.526
15614,2.480,35.211,29.566
15615,1.959,137.163,30.259
15616,0.798,175.772,30.644
15617,3.428,45.341,32.052
15618,1.661,135.660,31.264
15619,2.086,174.412,31.646
15620,2.065,53.021,31.847
15621,2.385,32.547,33.625
15622,1.022,52.310,33.671
15623,1.267,28.445,35.771
15624,1.118,31.763,35.673
15625,2.023,17.359,36.230
15626,0.979,27.601,37.285
15627,1.001,17.182,38.101
15628,3.108,131.018,39.565
15629,1.863,124.818,39.302
15630,0.735,123.231,39.338
15631,1.778,67.138,41.230
15632,1.277,178.766,42.995
15633,1.277,67.174,43.225
15634,0.979,12.128,43.156
15635,2.683,56.924,43.715
15636,2.385,176.530,43.662
15637,1.341,85.710,44.009
15638,1.714,11.834,45.002
15639,1.373,86.384,45.011
15640,1.512,85.555,46.099
15641,0.830,57.129,45.795
15642,0.979,150.051,46.346
15643,2.363,82.989,47.768
15644,1.948,150.723,47.932
15645,1.139,76.318,49.593
15646,0.766,83.036,49.757
15647,2.172,76.875,51.340
15648,2.331,139.295,52.207
15649,1.001,139.775,53.982
15650,0.937,112.946,54.695
15651,1.309,114.441,54.670
15652,2.150,158.977,55.559
15653,0.532,113.784,55.141
15654,1.075,129.387,55.693
15655,1.203,55.610,55.660
15656,3.002,60.016,57.215
15657,2.480,56.390,57.578
15658,2.459,129.393,57.989
15659,0.926,158.412,57.428
15660,3.257,53.009,59.340
15661,1.075,130.416,59.386
15662,0.926,130.202,60.819
15663,2.896,160.441,61.384
15664,2.704,45.106,62.850
15665,1.735,173.498,62.926
15666,1.235,175.503,63.199
15667,2.448,36.098,65.294
15668,3.268,118.469,65.242
15669,1.352,165.115,66.395
15670,1.267,166.684,66.536
15671,1.799,110.764,66.740
15672,1.001,70.020,68.139
15673,0.852,31.925,68.055
15674,1.171,109.628,68.392
15675,2.108,31.065,69.601
15676,0.862,58.542,69.133
15677,2.065,68.482,69.380
15678,1.586,57.706,70.493
15679,0.703,66.828,70.508
15680,1.192,156.628,70.726
15681,1.150,31.141,71.090
15682,1.533,157.597,71.670
15683,1.895,65.445,71.600
15684,1.309,27.555,72.380
15685,0.724,29.191,72.563
15686,2.033,147.064,73.050
15687,1.448,149.121,73.130
15688,1.799,64.687,73.769
15689,2.480,9.166,74.166
15690,2.938,131.414,74.029
15691,1.182,28.836,73.850
15692,1.299,117.317,74.201
15693,1.331,63.302,74.482
15694,1.533,118.311,75.609
15695,1.874,8.925,76.198
15696,1.927,80.190,76.578
15697,1.171,50.342,76.257
15698,1.033,48.384,76.630
15699,1.671,24.738,77.080
15700,1.426,112.342,77.423
15701,4.003,34.588,78.331
15702,0.915,113.978,77.429
15703,0.596,36.095,78.030
15704,1.331,48.228,78.074
15705,1.118,79.003,78.294
15706,1.022,24.825,78.827
15707,1.118,20.370,79.186
15708,1.150,19.585,79.517
15709,1.011,53.553,79.604
15710,1.065,33.029,79.866
15711,0.937,178.340,80.508
15712,1.256,20.084,81.116
15713,2.076,53.160,81.391
15714,1.565,18.710,81.187
15715,2.235,144.317,82.419
15716,1.629,63.351,83.333
15717,1.629,62.060,84.059
15718,2.832,92.291,85.850
15719,1.469,84.907,86.366
15720,3.939,123.416,87.022
15721,2.257,79.161,86.771
15722,1.533,86.399,86.779
15723,1.150,62.682,87.388
15724,1.544,64.404,87.941
15725,0.926,89.377,87.723
15726,1.884,90.283,88.685
15727,0.841,79.352,88.554
15728,2.097,162.237,90.076
15729,1.171,160.256,89.981
15730,1.948,26.051,90.786
15731,4.141,44.621,92.759
15732,0.884,43.373,91.160
15733,0.894,24.831,91.982
15734,1.235,69.650,92.550
15735,1.309,69.955,94.272
15736,1.586,136.374,94.374
15737,3.587,162.470,96.687
15738,1.842,33.201,95.890
15739,1.086,98.629,95.481
15740,1.182,137.661,95.827
15741,1.916,97.772,97.273
15742,1.767,32.303,97.470
15743,2.821,88.081,97.757
15744,1.927,71.748,99.302
15745,1.118,104.424,100.027
15746,0.607,106.245,100.487
15747,1.842,140.974,100.516
15748,0.671,103.512,100.790
15749,1.043,72.192,101.012
15750,0.798,105.365,101.400
15751,1.267,104.292,101.881
15752,0.937,142.231,101.852
15753,0.979,105.993,102.122
15754,0.798,126.295,102.251
15755,1.799,2.823,103.444
15756,2.225,126.807,103.861
15757,1.746,76.114,104.021
15758,1.820,1.898,104.986
15759,1.448,75.173,105.245
15760,1.597,135.572,105.838
15761,1.192,136.932,107.156
15762,2.214,7.528,107.137
15763,0.809,83.841,107.546
15764,1.575,50.038,108.103
15765,0.852,6.563,108.618
15766,1.842,83.933,109.314
15767,1.107,51.075,109.656
15768,3.289,131.855,110.550
15769,2.342,27.797,110.962
15770,1.022,11.983,112.474
15771,0.905,14.134,112.355
15772,1.895,49.154,112.544
15773,0.745,13.090,113.535
15774,1.235,67.853,113.996
15775,0.309,141.705,113.616
15776,1.607,48.688,114.217
15777,3.076,174.301,115.384
15778,1.171,69.025,115.308
15779,1.320,33.391,115.742
15780,0.554,65.667,116.146
15781,1.395,143.378,1.177
15782,2.204,139.185,2.182
15783,0.884,137.456,2.031
15784,2.193,38.550,2.795
15785,2.651,105.946,3.168
15786,1.746,129.554,2.912
15787,2.012,143.640,3.129
15788,2.512,97.532,8.393
15789,1.874,56.986,8.708
15790,1.065,55.610,9.784
15791,1.118,97.732,10.452
15792,1.363,18.616,10.959
15793,1.235,54.663,11.357
15794,1.756,18.644,12.556
15795,1.533,132.321,13.485
15796,1.192,131.937,15.315
15797,1.682,107.533,14.951
15798,3.087,43.050,16.244
15799,0.947,107.674,16.308
15800,0.830,108.930,16.265
15801,1.831,143.281,18.128
15802,2.129,94.732,18.748
15803,1.171,160.539,18.998
15804,2.480,158.874,19.931
15805,0.926,143.117,19.879
15806,2.246,166.374,20.459
15807,1.437,164.903,20.574
15808,1.043,95.324,20.603
15809,1.501,80.338,21.166
15810,0.394,167.642,20.910
15811,0.894,161.567,21.456
15812,1.948,81.144,22.640
15813,1.214,167.616,21.954
15814,1.831,115.225,22.504
15815,2.257,161.259,23.266
15816,1.065,15.622,23.253
15817,2.896,113.938,24.341
15818,1.043,17.561,23.679
15819,1.065,16.219,24.571
15820,1.033,115.848,24.904
15821,2.267,66.067,25.603
15822,1.788,129.397,26.353
15823,1.746,115.693,26.736
15824,0.798,65.403,27.268
15825,0.937,129.019,28.078
15826,3.992,87.467,29.536
15827,2.597,35.215,29.542
15828,2.065,137.147,30.278
15829,0.862,175.720,30.640
15830,3.524,45.356,32.049
15831,1.756,135.655,31.291
15832,2.023,174.391,31.649
15833,2.086,53.043,31.834
15834,2.704,32.502,33.723
15835,1.075,52.307,33.663
15836,1.341,28.441,35.856
15837,1.043,31.744,35.729
15838,1.980,17.360,36.252
15839,0.990,27.530,37.284
15840,0.990,17.189,38.109
15841,3.130,131.025,39.556
15842,1.852,124.808,39.314
15843,0.745,123.224,39.334
15844,1.788,67.142,41.226
15845,1.299,178.761,42.995
15846,1.299,67.175,43.231
15847,0.979,12.128,43.156
15848,2.470,176.518,43.682
15849,2.715,56.922,43.733
15850,1.043,85.917,43.813
15851,1.746,11.830,45.012
15852,1.948,85.497,45.801
15853,1.224,86.379,45.087
15854,0.862,57.123,45.792
15855,0.926,150.030,46.285
15856,2.321,82.983,47.741
15857,2.055,150.690,47.917
15858,1.192,76.295,49.623
15859,0.884,83.058,49.709
15860,2.182,76.887,51.341
15861,2.374,139.300,52.208
15862,1.001,139.769,53.992
15863,1.810,114.283,54.763
15864,1.054,112.995,54.760
15865,0.266,104.028,54.772
15866,2.140,158.965,55.530
15867,1.075,129.389,55.680
15868,1.192,55.588,55.640
15869,2.981,60.022,57.212
15870,2.566,56.401,57.559
15871,2.491,129.380,57.956
15872,0.947,158.399,57.436
15873,3.279,53.014,59.337
15874,1.160,130.371,59.372
15875,0.969,130.196,60.837
15876,2.150,160.090,61.205
15877,0.703,161.476,62.045
15878,1.991,44.720,63.052
15879,0.745,46.097,62.424
15880,1.799,173.491,62.944
15881,1.235,175.508,63.202
15882,1.448,36.306,64.609
15883,3.257,118.462,65.239
15884,0.958,35.819,66.311
15885,1.405,165.116,66.423
15886,1.224,166.715,66.519
15887,1.959,110.729,66.799
15888,1.054,70.013,68.162
15889,0.862,31.933,68.053
15890,1.011,109.545,68.364
15891,2.044,31.039,69.579
15892,0.873,58.550,69.134
15893,2.129,68.496,69.382
15894,1.586,57.706,70.493
15895,0.766,66.828,70.523
15896,1.214,156.618,70.712
15897,1.203,31.194,71.064
15898,1.565,157.590,71.683
15899,1.895,65.428,71.619
15900,1.703,27.699,72.646
15901,0.671,29.186,72.514
15902,2.065,147.047,73.051
15903,1.480,149.114,73.125
15904,1.916,64.648,73.850
15905,2.608,9.167,74.216
15906,2.991,131.389,74.021
15907,0.958,29.044,73.948
15908,1.309,63.251,74.411
15909,1.639,117.314,74.333
15910,1.256,118.534,75.741
15911,1.948,80.184,76.556
15912,1.714,8.861,76.270
15913,1.224,50.316,76.255
15914,1.054,48.325,76.674
15915,1.778,24.724,77.108
15916,1.522,112.339,77.444
15917,0.947,113.967,77.415
15918,4.194,34.569,78.351
15919,0.607,36.102,78.036
15920,1.118,78.971,78.329
15921,1.341,48.213,78.101
15922,0.990,24.825,78.885
15923,2.267,19.978,79.320
15924,1.299,53.508,79.711
15925,1.022,33.023,79.892
15926,1.065,178.373,80.504
15927,0.277,19.421,80.556
15928,1.320,20.096,81.114
15929,1.352,18.616,81.281
15930,1.895,53.168,81.535
15931,2.267,144.320,82.422
15932,1.703,63.327,83.332
15933,0.287,69.795,83.016
15934,1.618,62.038,84.071
15935,2.821,92.290,85.854
15936,1.405,84.853,86.341
15937,2.555,124.016,86.865
15938,3.172,79.212,87.259
15939,1.703,86.319,86.790
15940,1.192,62.681,87.388
15941,1.373,122.309,87.260
15942,1.575,64.419,87.946
15943,0.862,89.316,87.752
15944,2.023,90.299,88.621
15945,2.086,162.247,90.063
15946,1.192,160.254,89.994
15947,1.991,26.045,90.782
15948,4.194,44.610,92.746
15949,0.915,43.347,91.149
15950,0.915,24.813,92.004
15951,1.299,69.687,92.587
15952,1.331,69.885,94.325
15953,1.639,136.344,94.367
15954,3.566,162.475,96.686
15955,1.842,33.201,95.890
15956,1.096,98.635,95.472
15957,0.415,137.995,95.322
15958,0.724,137.421,96.208
15959,1.916,97.761,97.295
15960,1.788,32.290,97.478
15961,2.842,88.078,97.761
15962,1.959,71.741,99.312
15963,1.533,104.173,100.146
15964,0.649,106.246,100.484
15965,1.874,140.950,100.519
15966,1.096,72.196,100.992
15967,0.947,105.218,101.364
15968,1.437,104.131,101.848
15969,0.969,142.221,101.851
15970,1.011,105.998,102.123
15971,0.873,126.335,102.318
15972,2.502,2.843,103.760
15973,2.172,126.821,103.869
15974,1.725,76.177,104.011
15975,1.469,75.149,105.230
15976,1.150,1.379,105.156
15977,1.554,135.547,105.825
15978,1.224,136.923,107.145
15979,2.257,7.534,107.143
15980,0.894,83.829,107.574
15981,1.160,50.110,107.885
15982,0.830,6.554,108.626
15983,0.585,49.951,108.990
15984,1.820,83.953,109.357
